"ticker" "date" "price_ratio" "hurst" "trust_level"
"27" "AFLT" "2012-03-29" 0.981602875872277 0.907501521336624 4.22131777634265e-06
"28" "AFLT" "2012-03-30" 1.01906189762262 0.906040793613743 2.20435732310294e-06
"29" "AFLT" "2012-04-02" 0.999162829635831 0.903821180170349 5.5794648516541e-07
"30" "AFLT" "2012-04-03" 0.998959417273673 0.903751955605334 5.28169201319172e-07
"31" "AFLT" "2012-04-04" 0.980962343096234 0.911434500096316 1.49503564539311e-05
"32" "AFLT" "2012-04-05" 1.00639658848614 0.918069534990087 5.89984944277619e-05
"33" "AFLT" "2012-04-06" 0.983717487840981 0.920176260980476 8.21338272862975e-05
"34" "AFLT" "2012-04-09" 0.997863247863248 0.920667631799008 8.82819967695542e-05
"35" "AFLT" "2012-04-10" 0.991859468723222 0.922194453687499 0.000109328497145924
"36" "AFLT" "2012-04-11" 1.02813852813853 0.921632783747416 0.0001012365243618
"37" "AFLT" "2012-04-12" 1.01288550908323 0.920289630482839 8.35261402429115e-05
"38" "AFLT" "2012-04-13" 1.03125 0.918708283022407 6.54789631981922e-05
"39" "AFLT" "2012-04-16" 0.991666666666667 0.918105735689716 5.9353799944814e-05
"40" "AFLT" "2012-04-17" 0.994691710902409 0.917063370242617 4.96814706000057e-05
"41" "AFLT" "2012-04-18" 0.972273190621814 0.914938827724643 3.33387687735149e-05
"42" "AFLT" "2012-04-19" 1.01042970379641 0.911580443453459 1.55301471536883e-05
"43" "AFLT" "2012-04-20" 1.006628003314 0.909100287907756 7.5364252718671e-06
"44" "AFLT" "2012-04-23" 0.97168649979483 0.906759742547703 3.08880482487864e-06
"45" "AFLT" "2012-04-24" 0.98287888395688 0.898569090484117 0
"46" "AFLT" "2012-04-25" 1.01237993596585 0.888133407321308 0
"47" "AFLT" "2012-04-26" 0.985027414592999 0.876339026068525 0
"48" "AFLT" "2012-04-27" 1.01397248495271 0.874595017203255 0
"49" "AFLT" "2012-04-28" 1.0295358649789 0.880176174207316 0
"50" "AFLT" "2012-05-02" 0.985050174073316 0.874194465140896 0
"51" "AFLT" "2012-05-03" 1.00333194502291 0.872285369598986 0
"52" "AFLT" "2012-05-04" 0.988953730721134 0.872141340069748 0
"53" "AFLT" "2012-05-05" 0.995341943679865 0.873907922513331 0
"54" "AFLT" "2012-05-07" 0.980789754535752 0.875564812087448 0
"55" "AFLT" "2012-05-08" 0.990913024664647 0.879597666173826 0
"56" "AFLT" "2012-05-10" 1.00260983036103 0.885843438846008 0
"57" "AFLT" "2012-05-11" 0.994956140350877 0.888001515821941 0
"58" "AFLT" "2012-05-12" 1.00199512303259 0.890100379074849 0
"59" "AFLT" "2012-05-14" 0.969643252825172 0.895472483617273 0
"60" "AFLT" "2012-05-15" 0.980821917808219 0.900964122970434 8.96184215530696e-09
"61" "AFLT" "2012-05-16" 0.984777517564403 0.90161376211057 4.20260471495847e-08
"62" "AFLT" "2012-05-17" 0.958117647058824 0.902598201851947 1.75395587716963e-07
"63" "AFLT" "2012-05-18" 1.00075187969925 0.902961939268887 2.59853426977113e-07
"64" "AFLT" "2012-05-21" 1.023 0.906342532359837 2.5514559515782e-06
"65" "AFLT" "2012-05-22" 1 0.909918441999445 9.75731608557256e-06
"66" "AFLT" "2012-05-23" 0.967996061053668 0.91295297192973 2.17324291830044e-05
"67" "AFLT" "2012-05-24" 1.00519031141869 0.915619815045079 3.81090095125684e-05
"68" "AFLT" "2012-05-25" 0.998291432755675 0.91806380083421 5.89423448006481e-05
"69" "AFLT" "2012-05-28" 0.990361445783133 0.920194234202466 8.23535198634326e-05
"70" "AFLT" "2012-05-29" 1.00333412717314 0.922374461696762 0.000112010255144173
"71" "AFLT" "2012-05-30" 1.00409638554217 0.923896245562323 0.000136454862935794
"72" "AFLT" "2012-05-31" 1.0578313253012 0.924732166098519 0.000151281723465665
"73" "AFLT" "2012-06-01" 0.975581395348837 0.924002395671517 0.000138281401336205
"74" "AFLT" "2012-06-04" 1.02245834339532 0.923915376298784 0.000136782852425917
"75" "AFLT" "2012-06-05" 1.01741176470588 0.923140001091532 0.000123905368974135
"76" "AFLT" "2012-06-06" 1.03519195612431 0.92155809611486 0.000100191576810924
"77" "AFLT" "2012-06-07" 0.973913043478261 0.920839544543819 9.05033529545934e-05
"78" "AFLT" "2012-06-08" 0.999326145552561 0.919174034631848 7.04921119648676e-05
"79" "AFLT" "2012-06-09" 1.00022471910112 0.918474515659488 6.30549498139313e-05
"80" "AFLT" "2012-06-13" 0.994444444444444 0.918239262134743 6.06766779579164e-05
"81" "AFLT" "2012-06-14" 1.00676437429538 0.91774538358547 5.58799713241917e-05
"82" "AFLT" "2012-06-15" 0.997535842293907 0.917447433075362 5.31122406501407e-05
"83" "AFLT" "2012-06-18" 1.01269487750557 0.917973049114192 5.80584294233177e-05
"84" "AFLT" "2012-06-19" 1.00736278447122 0.91812823221223 5.95753176788728e-05
"85" "AFLT" "2012-06-20" 0.975319524019392 0.918234195296647 6.0626124349492e-05
"86" "AFLT" "2012-06-21" 0.987514188422247 0.917997042852759 5.8291261250704e-05
"87" "AFLT" "2012-06-22" 0.979940050726309 0.915748646649046 3.90597731467592e-05
"88" "AFLT" "2012-06-25" 0.991294117647059 0.912434085911691 1.92239040974418e-05
"89" "AFLT" "2012-06-26" 1.00377893245158 0.909720822640553 9.18563233023917e-06
"90" "AFLT" "2012-06-27" 0.998826291079812 0.91139497423881 1.47958541993341e-05
"91" "AFLT" "2012-06-28" 0.988067384183435 0.910722152552334 1.23266750063328e-05
"92" "AFLT" "2012-06-29" 1.01781946072685 0.908763651382789 6.73062321484944e-06
"93" "AFLT" "2012-07-02" 0.987962752668635 0.90654715233592 2.80645018597883e-06
"94" "AFLT" "2012-07-03" 1.01488095238095 0.902310802954474 1.23392494046358e-07
"95" "AFLT" "2012-07-04" 0.995058400718778 0.897260451494632 0
"96" "AFLT" "2012-07-05" 0.99411231884058 0.894744514259091 0
"97" "AFLT" "2012-07-06" 0.977717144156435 0.89515548257621 0
"98" "AFLT" "2012-07-09" 1.00744186046512 0.896225457078194 0
"99" "AFLT" "2012-07-10" 1.01824059108751 0.895592138447689 0
"100" "AFLT" "2012-07-11" 0.987940841865756 0.894412392975606 0
"101" "AFLT" "2012-07-12" 0.987393994957598 0.895218125233996 0
"102" "AFLT" "2012-07-13" 1.01748251748252 0.895143126460521 0
"103" "AFLT" "2012-07-16" 0.998858186800639 0.897278003633764 0
"104" "AFLT" "2012-07-17" 1.00525714285714 0.897667511845512 0
"105" "AFLT" "2012-07-18" 0.991398822996831 0.901079310311977 1.25730018451152e-08
"106" "AFLT" "2012-07-19" 0.998185117967332 0.899028659025754 0
"107" "AFLT" "2012-07-20" 0.986348122866894 0.893316940381036 0
"108" "AFLT" "2012-07-23" 0.981860465116279 0.880202031762637 0
"109" "AFLT" "2012-07-24" 0.996458087367178 0.870170075024798 0
"110" "AFLT" "2012-07-25" 1.00525938321779 0.863836915857478 0
"111" "AFLT" "2012-07-26" 0.995243757431629 0.85696950922694 0
"112" "AFLT" "2012-07-27" 0.998107404778803 0.853957032009307 0
"113" "AFLT" "2012-07-30" 1.00640873486826 0.864731570970736 0
"114" "AFLT" "2012-07-31" 0.987473410541243 0.889889371209924 0
"115" "AFLT" "2012-08-01" 1.00337430706194 0.910132314166664 1.04022177758953e-05
"116" "AFLT" "2012-08-02" 0.98390583713668 0.919995557602253 7.99467030671039e-05
"117" "AFLT" "2012-08-03" 1.01539589442815 0.919511794942316 7.42833822064657e-05
"118" "AFLT" "2012-08-06" 1.01708784596871 0.920241714141993 8.29357663630199e-05
"119" "AFLT" "2012-08-07" 1.00355029585799 0.920866657651307 9.08570585329174e-05
"120" "AFLT" "2012-08-08" 0.993388429752066 0.921903719264887 0.000105088112987723
"121" "AFLT" "2012-08-09" 0.994795363141708 0.922372972488293 0.000111987890961203
"122" "AFLT" "2012-08-10" 0.996658711217184 0.923230008678581 0.000125356863167483
"123" "AFLT" "2012-08-13" 1.00476303881877 0.923130677354682 0.000123755654768029
"124" "AFLT" "2012-08-14" 0.985548448235015 0.92256580991303 0.000114908664291981
"125" "AFLT" "2012-08-15" 0.993274081191448 0.921358583362308 9.74355256345553e-05
"126" "AFLT" "2012-08-16" 1.00481927710843 0.919497655203595 7.41220049512477e-05
"127" "AFLT" "2012-08-17" 1.04373804971319 0.917149759154846 5.04398836404808e-05
"128" "AFLT" "2012-08-20" 0.976696367374914 0.917225333131744 5.11096479254965e-05
"129" "AFLT" "2012-08-21" 1.01162790697674 0.916893265592322 4.82104105652302e-05
"130" "AFLT" "2012-08-22" 1.01022542412271 0.915665414012274 3.8443739988594e-05
"131" "AFLT" "2012-08-23" 0.983985358041638 0.916823841826114 4.76184801356621e-05
"132" "AFLT" "2012-08-24" 1 0.915408468629946 3.65829257479873e-05
"133" "AFLT" "2012-08-27" 1.01179463459759 0.913966001729381 2.72405752463906e-05
"134" "AFLT" "2012-08-28" 0.998854524627721 0.914887307631911 3.29950270103722e-05
"135" "AFLT" "2012-08-29" 0.99154478976234 0.915293621260127 3.5770992696841e-05
"136" "AFLT" "2012-08-30" 0.984295612009238 0.914603303683472 3.11424911759042e-05
"137" "AFLT" "2012-08-31" 0.995792426367461 0.91182731527277 1.65446856891631e-05
"138" "AFLT" "2012-09-03" 1.00802454566911 0.912250067890411 1.83829618858362e-05
"139" "AFLT" "2012-09-04" 1.00070323488045 0.912779277491393 2.0869829534894e-05
"140" "AFLT" "2012-09-05" 0.997658079625293 0.912688217170481 2.04268693026088e-05
"141" "AFLT" "2012-09-06" 1.00140845070423 0.911449490011426 1.50092305160277e-05
"142" "AFLT" "2012-09-07" 1.01310248011231 0.911417772243693 1.48848385014481e-05
"143" "AFLT" "2012-09-10" 0.998619420156466 0.913078459434512 2.23701949571645e-05
"144" "AFLT" "2012-09-11" 1 0.912670364263391 2.03407659244812e-05
"145" "AFLT" "2012-09-12" 0.993147555961626 0.910558981086172 1.17724278064153e-05
"146" "AFLT" "2012-09-13" 0.99632183908046 0.907806687719327 4.75773689409567e-06
"147" "AFLT" "2012-09-14" 1.02459016393443 0.902925032330829 2.50260329655273e-07
"148" "AFLT" "2012-09-17" 1.00446927374302 0.89158985275902 0
"149" "AFLT" "2012-09-18" 0.996433348194383 0.883378262105482 0
"150" "AFLT" "2012-09-19" 0.98932384341637 0.880888763699272 0
"151" "AFLT" "2012-09-20" 1.01740506329114 0.887106168472531 0
"152" "AFLT" "2012-09-21" 0.974955673758865 0.893000702576737 0
"153" "AFLT" "2012-09-24" 1.00484317343173 0.894378336401211 0
"154" "AFLT" "2012-09-25" 0.995646196150321 0.894183187006429 0
"155" "AFLT" "2012-09-26" 0.991419294990724 0.89484245413162 0
"156" "AFLT" "2012-09-27" 0.997690531177829 0.896496641980681 0
"157" "AFLT" "2012-09-28" 0.994279176201373 0.89631516541991 0
"158" "AFLT" "2012-10-01" 1.01765799256506 0.895641323087952 0
"159" "AFLT" "2012-10-02" 0.996552516662836 0.895015909353012 0
"160" "AFLT" "2012-10-03" 1.00345462920313 0.894679412571109 0
"161" "AFLT" "2012-10-04" 0.98654503990878 0.894953074297859 0
"162" "AFLT" "2012-10-05" 1.00092165898618 0.893957221579918 0
"163" "AFLT" "2012-10-08" 1.00347222222222 0.893846444615928 0
"164" "AFLT" "2012-10-09" 0.993098688750863 0.895015345881042 0
"165" "AFLT" "2012-10-10" 1.00651617407494 0.896059704567734 0
"166" "AFLT" "2012-10-11" 0.999768892997458 0.895904327510134 0
"167" "AFLT" "2012-10-12" 0.996301433194637 0.896488596514481 0
"168" "AFLT" "2012-10-15" 0.982598607888631 0.896937314806897 0
"169" "AFLT" "2012-10-16" 1.0014137606032 0.896378473802222 0
"170" "AFLT" "2012-10-17" 1.00023380874445 0.89683984944999 0
"171" "AFLT" "2012-10-18" 0.991353119887824 0.897541970780643 0
"172" "AFLT" "2012-10-19" 0.997403210576015 0.896702574879108 0
"173" "AFLT" "2012-10-22" 1.00238265427686 0.895080939437237 0
"174" "AFLT" "2012-10-23" 0.964345139053958 0.893393240018901 0
"175" "AFLT" "2012-10-24" 0.980877666094631 0.89079473137884 0
"176" "AFLT" "2012-10-25" 1 0.893832967100887 0
"177" "AFLT" "2012-10-26" 0.988752811797051 0.896645261949358 0
"178" "AFLT" "2012-10-29" 1.00382068262863 0.900632189251971 2.52662811252255e-09
"179" "AFLT" "2012-10-30" 0.99234693877551 0.904087531608059 6.82941292239014e-07
"180" "AFLT" "2012-10-31" 1.02359579379328 0.90852509809919 6.19581091631058e-06
"181" "AFLT" "2012-11-01" 1.00396923840238 0.913500417541565 2.46060329791177e-05
"182" "AFLT" "2012-11-02" 0.993133889161354 0.917707707305118 5.55248001959417e-05
"183" "AFLT" "2012-11-06" 1.03156848123291 0.919988125502411 7.98575906144023e-05
"184" "AFLT" "2012-11-07" 1.00553549939832 0.920011826368303 8.01420003539668e-05
"185" "AFLT" "2012-11-08" 1.00805074408392 0.918305931745306 6.13444837845437e-05
"186" "AFLT" "2012-11-09" 0.984995159728945 0.918931286984415 6.78485260396913e-05
"187" "AFLT" "2012-11-12" 0.993411420204978 0.91959202838665 7.5203526110813e-05
"188" "AFLT" "2012-11-13" 0.977613776137761 0.920059004259243 8.07101420667152e-05
"189" "AFLT" "2012-11-14" 1.02500625156289 0.919872361419502 7.84780912039896e-05
"190" "AFLT" "2012-11-15" 1.01601553021111 0.918494434487704 6.32591232918622e-05
"191" "AFLT" "2012-11-16" 1.0202166064982 0.916503711038297 4.49515667228471e-05
"192" "AFLT" "2012-11-19" 0.990632318501171 0.915802168343839 3.94593613893946e-05
"193" "AFLT" "2012-11-20" 0.996912847304678 0.914790853116302 3.23578511376649e-05
"194" "AFLT" "2012-11-21" 1.00644545237527 0.913615228091807 2.52391522841994e-05
"195" "AFLT" "2012-11-22" 1.00853282768429 0.913284938076128 2.34465313721768e-05
"196" "AFLT" "2012-11-23" 0.997906002791996 0.91334671649186 2.37751522167246e-05
"197" "AFLT" "2012-11-26" 1.00117591721543 0.913349257294049 2.37887329635756e-05
"198" "AFLT" "2012-11-27" 1.00514740290126 0.91331023259701 2.35807131109774e-05
"199" "AFLT" "2012-11-28" 0.989267382174522 0.913299831570546 2.35254762067352e-05
"200" "AFLT" "2012-11-29" 1.00517281918646 0.913207771371135 2.30403264319959e-05
"201" "AFLT" "2012-11-30" 1.00942063118229 0.913160007383178 2.27912633198251e-05
"202" "AFLT" "2012-12-03" 1.00303313112459 0.913353051050181 2.38090204522293e-05
"203" "AFLT" "2012-12-04" 1.00653900046707 0.914164421422358 2.84181968635535e-05
"204" "AFLT" "2012-12-05" 1.01438515081206 0.915242102447213 3.54107095413649e-05
"205" "AFLT" "2012-12-06" 0.989945155393053 0.915395237780919 3.64887682401738e-05
"206" "AFLT" "2012-12-07" 0.982592762253779 0.915121918875693 3.45796594287242e-05
"207" "AFLT" "2012-12-10" 1.00232288037166 0.914617432194573 3.12329685508882e-05
"208" "AFLT" "2012-12-11" 1.01139269937224 0.913956084380597 2.71825853152483e-05
"209" "AFLT" "2012-12-12" 0.999540124166475 0.913547052811151 2.48619089433519e-05
"210" "AFLT" "2012-12-13" 0.997471264367816 0.913988863596172 2.73745700198649e-05
"211" "AFLT" "2012-12-14" 1.00693321007627 0.913850587393241 2.65707966505601e-05
"212" "AFLT" "2012-12-17" 1 0.912674522771253 2.03608004708699e-05
"213" "AFLT" "2012-12-18" 0.997691597414589 0.911260007562736 1.42763125258531e-05
"214" "AFLT" "2012-12-19" 0.990798251667817 0.91218273531918 1.80814987890696e-05
"215" "AFLT" "2012-12-20" 0.995327102803738 0.908329683094993 5.77943570440246e-06
"216" "AFLT" "2012-12-21" 1.01920341394026 0.904050164728652 6.64382312148588e-07
"217" "AFLT" "2012-12-24" 0.999534991862358 0.898958020954196 0
"218" "AFLT" "2012-12-25" 1 0.901078082425857 1.25301393128149e-08
"219" "AFLT" "2012-12-26" 1.00886400746443 0.906050170013326 2.21463794262916e-06
"220" "AFLT" "2012-12-27" 1.00970425138632 0.905414761287831 1.58758850584928e-06
"221" "AFLT" "2012-12-28" 1.0225 0.88477091578478 0
"222" "AFLT" "2013-01-08" 1.00983176753332 0.865696367916534 0
"223" "AFLT" "2013-01-09" 1.02542372881356 0.863757581171274 0
"224" "AFLT" "2013-01-10" 0.993888303477344 0.882255918324561 0
"225" "AFLT" "2013-01-11" 1.02629890955741 0.893796426505286 0
"226" "AFLT" "2013-01-14" 1.02908788697278 0.900890787831322 7.06842781269784e-09
"227" "AFLT" "2013-01-15" 1.00263584752636 0.905827196401523 1.97869550767435e-06
"228" "AFLT" "2013-01-16" 0.981522842639594 0.910972167071954 1.32092218973025e-05
"229" "AFLT" "2013-01-17" 1.02868937048504 0.915408740972416 3.658486557615e-05
"230" "AFLT" "2013-01-18" 0.99839871897518 0.918352987871907 6.18187661757303e-05
"231" "AFLT" "2013-01-21" 1.011 0.920568115385311 8.7012871299672e-05
"232" "AFLT" "2013-01-22" 1.0258449304175 0.922510998984125 0.000114073378744615
"233" "AFLT" "2013-01-23" 1.02015113350126 0.923098591280628 0.000123241360172896
"234" "AFLT" "2013-01-24" 1.00916030534351 0.923687219931774 0.000132905293011206
"235" "AFLT" "2013-01-25" 1.00585016040762 0.923492868868488 0.000129660640826436
"236" "AFLT" "2013-01-28" 0.999250093738283 0.92289311996963 0.000119981683813968
"237" "AFLT" "2013-01-29" 0.969975605179208 0.922821176768703 0.000118854082781837
"238" "AFLT" "2013-01-30" 1.00423076923077 0.922836565769604 0.000119094685524995
"239" "AFLT" "2013-01-31" 1.02723959332438 0.923262005421363 0.00012587557221565
"240" "AFLT" "2013-02-01" 1.00560747663551 0.922954347624124 0.000120946933899594
"241" "AFLT" "2013-02-04" 0.975180588997963 0.922326829946792 0.000111296419697345
"242" "AFLT" "2013-02-05" 1.0265435660704 0.921692239871807 0.00010207354419533
"243" "AFLT" "2013-02-06" 1.00651526433358 0.920217847389387 8.26427465485679e-05
"244" "AFLT" "2013-02-07" 1.02912979351032 0.917847310225691 5.68484094456394e-05
"245" "AFLT" "2013-02-08" 1 0.916159853416979 4.21999805850853e-05
"246" "AFLT" "2013-02-11" 0.993226381461676 0.915456196541952 3.69239279511065e-05
"247" "AFLT" "2013-02-12" 0.987273704965048 0.915367834157187 3.62942641331026e-05
"248" "AFLT" "2013-02-13" 1.03348416289593 0.915828783009371 3.96590746430484e-05
"249" "AFLT" "2013-02-14" 1.00017543859649 0.915315049052339 3.59215589654981e-05
"250" "AFLT" "2013-02-15" 1.03127196064652 0.913861140929333 2.66315802633243e-05
"251" "AFLT" "2013-02-18" 1 0.911153974607467 1.38767880289974e-05
"252" "AFLT" "2013-02-19" 0.989330579934607 0.909277408199419 7.9850933383831e-06
"253" "AFLT" "2013-02-20" 0.96904347826087 0.911039774107809 1.34549026938485e-05
"254" "AFLT" "2013-02-21" 1.00486398847055 0.913113411816116 2.25500287686197e-05
"255" "AFLT" "2013-02-22" 0.9875 0.915287020467419 3.57246959416107e-05
"256" "AFLT" "2013-02-25" 0.994593620472157 0.91602627547725 4.11621272390228e-05
"257" "AFLT" "2013-02-26" 0.993771753068327 0.915075451169238 3.42618614832226e-05
"258" "AFLT" "2013-02-27" 0.995925171328024 0.913821322331461 2.64027270627548e-05
"259" "AFLT" "2013-02-28" 0.977859778597786 0.913851253202438 2.6574628675311e-05
"260" "AFLT" "2013-03-01" 0.989803625377644 0.91455386445226 3.0827263695404e-05
"261" "AFLT" "2013-03-04" 1.01839303000968 0.915566137768163 3.77174748620738e-05
"262" "AFLT" "2013-03-05" 1.03832357938456 0.915988138571643 4.0868971746398e-05
"263" "AFLT" "2013-03-06" 1.0092091007584 0.912784028719441 2.08931158724665e-05
"264" "AFLT" "2013-03-07" 0.998398291510945 0.907901089636411 4.9324304076576e-06
"265" "AFLT" "2013-03-11" 0.999467424107935 0.901977299649105 7.73067592722038e-08
"266" "AFLT" "2013-03-12" 1.00891265597148 0.895694597977067 0
"267" "AFLT" "2013-03-13" 1.00425985090522 0.887023770078268 0
"268" "AFLT" "2013-03-14" 1.00142678794364 0.879777192731998 0
"269" "AFLT" "2013-03-15" 0.96607460035524 0.872965660165333 0
"270" "AFLT" "2013-03-18" 1.01782363977486 0.871036062966399 0
"271" "AFLT" "2013-03-19" 1.00129198966408 0.872255020383855 0
"272" "AFLT" "2013-03-20" 0.997406927208742 0.87691765232525 0
"273" "AFLT" "2013-03-21" 1.00388960918689 0.8756157181186 0
"274" "AFLT" "2013-03-22" 0.9765625 0.872419606955486 0
"275" "AFLT" "2013-03-25" 0.964339622641509 0.871332549621287 0
"276" "AFLT" "2013-03-26" 0.974473889321902 0.870586930113921 0
"277" "AFLT" "2013-03-27" 0.994852504454564 0.869272701135551 0
"278" "AFLT" "2013-03-28" 1.04277433539876 0.873914528309152 0
"279" "AFLT" "2013-03-29" 1.00626661602735 0.876923660014361 0
"280" "AFLT" "2013-04-01" 0.984685195689166 0.880955734990693 0
"281" "AFLT" "2013-04-02" 0.997508146444317 0.885007131357902 0
"282" "AFLT" "2013-04-03" 1.010556621881 0.889263962146302 0
"283" "AFLT" "2013-04-04" 1.03286205578907 0.889601145886381 0
"284" "AFLT" "2013-04-05" 1.01293900184843 0.89263965903798 0
"285" "AFLT" "2013-04-08" 0.977272727272727 0.89629124543178 0
"286" "AFLT" "2013-04-09" 0.981663270976107 0.900029629745251 2.60125993933531e-13
"287" "AFLT" "2013-04-10" 0.994776119402985 0.901631459714015 4.34239236504816e-08
"288" "AFLT" "2013-04-11" 0.971988795518207 0.903027940680805 2.77614463292954e-07
"289" "AFLT" "2013-04-12" 1.00287631831256 0.904758100870472 1.0772113834514e-06
"290" "AFLT" "2013-04-15" 0.970036729170694 0.904588430844556 9.66034355298718e-07
"291" "AFLT" "2013-04-16" 0.9996 0.903735956424114 5.21441276203812e-07
"292" "AFLT" "2013-04-17" 1.00159585078795 0.903475610211313 4.19849068059995e-07
"293" "AFLT" "2013-04-18" 1.04355608591885 0.900765689483992 4.48908726150784e-09
"294" "AFLT" "2013-04-19" 1.00114394661582 0.89610752425559 0
"295" "AFLT" "2013-04-22" 0.976981132075472 0.889721116708176 0
"296" "AFLT" "2013-04-23" 1.0077399380805 0.882216685065953 0
"297" "AFLT" "2013-04-24" 1.0146638735479 0.872362935111684 0
"298" "AFLT" "2013-04-25" 0.989900878997569 0.863334795720744 0
"299" "AFLT" "2013-04-26" 0.995090634441088 0.862352513044453 0
"300" "AFLT" "2013-04-29" 1.01129835312141 0.860691758402799 0
"301" "AFLT" "2013-04-30" 1.02432535157735 0.858169987960495 0
"302" "AFLT" "2013-05-02" 1.00528301886792 0.857471868123007 0
"303" "AFLT" "2013-05-03" 0.99250936329588 0.856724715733211 0
"304" "AFLT" "2013-05-06" 0.988035146756403 0.856802862099603 0
"305" "AFLT" "2013-05-07" 0.99356426272951 0.857031108184194 0
"306" "AFLT" "2013-05-08" 0.99577816158127 0.864715289316119 0
"307" "AFLT" "2013-05-10" 0.996722575669944 0.874923779551685 0
"308" "AFLT" "2013-05-13" 0.99396299902629 0.870535455228922 0
"309" "AFLT" "2013-05-14" 0.988956813251824 0.860749759432719 0
"310" "AFLT" "2013-05-15" 1.00138668779715 0.858248305609704 0
"311" "AFLT" "2013-05-16" 0.994852504454564 0.858077182706535 0
"312" "AFLT" "2013-05-17" 0.999402985074627 0.858239003655794 0
"313" "AFLT" "2013-05-20" 0.985512998610835 0.868324661553685 0
"314" "AFLT" "2013-05-21" 1.03886427708417 0.877479052042896 0
"315" "AFLT" "2013-05-22" 1.02135922330097 0.886402806433766 0
"316" "AFLT" "2013-05-23" 0.947592341906788 0.897490405238849 0
"317" "AFLT" "2013-05-24" 1.01725888324873 0.907333534074453 3.94402757490947e-06
"318" "AFLT" "2013-05-27" 1.00657108721625 0.91634782529261 4.36897906231605e-05
"319" "AFLT" "2013-05-28" 1.02927215189873 0.916607611702417 4.58059132790827e-05
"320" "AFLT" "2013-05-29" 0.987451737451738 0.915012372593871 3.38335839140559e-05
"321" "AFLT" "2013-05-30" 1.01355332940483 0.913169034394024 2.28381959995478e-05
"322" "AFLT" "2013-05-31" 1.00576923076923 0.911126413677785 1.37741753897113e-05
"323" "AFLT" "2013-06-03" 0.97622269476126 0.911300779961314 1.44319580040378e-05
"324" "AFLT" "2013-06-04" 1.02021193092622 0.909353370077497 8.18284555413786e-06
"325" "AFLT" "2013-06-05" 1.00559845559846 0.907857506891786 4.8512573286337e-06
"326" "AFLT" "2013-06-06" 1.00962463907603 0.908461990560783 6.05923239432224e-06
"327" "AFLT" "2013-06-07" 1.02041984732824 0.907998515011613 5.11714935151035e-06
"328" "AFLT" "2013-06-10" 0.992644285175405 0.908017859295258 5.15436645292071e-06
"329" "AFLT" "2013-06-11" 0.97131931166348 0.905800247289227 1.95136957492851e-06
"330" "AFLT" "2013-06-13" 1.025 0.899362330401452 0
"331" "AFLT" "2013-06-14" 1.04007782101167 0.898649684882988 0
"332" "AFLT" "2013-06-17" 1.00770676691729 0.898192474040513 0
"333" "AFLT" "2013-06-18" 1.01287073307219 0.895747204863221 0
"334" "AFLT" "2013-06-19" 1.00480236424086 0.895097875872399 0
"335" "AFLT" "2013-06-20" 0.980227569483305 0.895873041977504 0
"336" "AFLT" "2013-06-21" 1.0352380952381 0.899205943104895 0
"337" "AFLT" "2013-06-24" 0.98925726986479 0.902409694063737 1.39921909514512e-07
