AFLT,GAZP,GMKN,LKOH,MGNT,MSNG,MTSS,ROSN,SBER,SIBN,SNGS
0.432694234977719,0.504296249522125,0.463721076613701,0.474671667119525,0.448312039923189,0.405085871217911,0.385612313274203,0.481364817259407,0.482485764411904,0.415780847553706,0.427993996322952
0.424562865000318,0.524539351700728,0.462229557255288,0.482419573177123,0.419458486221442,0.428483289405044,0.372800474262959,0.483862040024548,0.502271455155215,0.41926164879249,0.431345184986524
0.447412821592528,0.504485082392462,0.467228439115935,0.462758076579714,0.436320389627553,0.433032412351359,0.374245187773404,0.503508426677507,0.501014587224836,0.435702050075398,0.437689346493528
0.453829543130116,0.520775454718036,0.480119057846312,0.472903626421255,0.420075158846573,0.42004709906912,0.38201632683008,0.493239678022717,0.484938785159889,0.39496902010289,0.420517260989055
0.429481877182292,0.51051638898571,0.486332639456404,0.472848214988385,0.422869398822501,0.411004891117268,0.371738194210693,0.488570265367805,0.500674441866796,0.418341210622902,0.417465444301317
0.417123691499994,0.522610865055051,0.495071566047034,0.495652699616641,0.416996621811282,0.409973429732537,0.354223356921407,0.505735994330603,0.503673375746173,0.41107838980898,0.398416027179559
0.417123691499994,0.522610865055051,0.495071566047034,0.495652699616641,0.416996621811282,0.406111464004619,0.354223356921407,0.505735994330603,0.503673375746173,0.41107838980898,0.398416027179559
0.427003604570162,0.5038591551558,0.491997192760695,0.471391528125796,0.425727416970899,0.406111464004619,0.363995313401589,0.476497282638195,0.501652413759619,0.418465022323956,0.408337499425136
0.426808769921559,0.513804857979893,0.499744542125327,0.492834151749241,0.413016732741881,0.429194719347881,0.394210793629104,0.467295188318584,0.501455308824428,0.426607591246679,0.423086719398597
0.426808769921559,0.513804857979893,0.499744542125327,0.492834151749241,0.389330111313356,0.429194719347881,0.394210793629104,0.467295188318584,0.501455308824428,0.426607591246679,0.423086719398597
0.428197074015112,0.490450114214531,0.49058961005108,0.475310977042768,0.389330111313356,0.430050339266346,0.394127991492512,0.453565171849388,0.47962569047416,0.428268708708558,0.411404258930712
0.419438476173223,0.526894063990015,0.524708731323508,0.478594833970217,0.408179529536525,0.434759677253241,0.405991245812886,0.482120179823305,0.511934057712045,0.441789276262482,0.394425246743324
0.419438476173223,0.526894063990015,0.524708731323508,0.478594833970217,0.41005515074416,0.434759677253241,0.405991245812886,0.482120179823305,0.511934057712045,0.441789276262482,0.394425246743324
0.401330472362297,0.504972909168437,0.501380566609116,0.472436156302901,0.41005515074416,0.426668760058479,0.389911815054247,0.487122511401224,0.505662570186078,0.428075087885473,0.395931058723865
0.406270448114102,0.485674540403682,0.505694552371014,0.477309124613053,0.434529006545279,0.440134791571257,0.378578213448885,0.454938535645806,0.492279733268241,0.419776435548058,0.388385643751975
0.379275636892752,0.500277132156556,0.497758799957048,0.481727462023257,0.454500881876986,0.43546096609032,0.391722005005319,0.446697069856297,0.490054350254875,0.4156945936136,0.398325872716308
0.379275636892752,0.500277132156556,0.497758799957048,0.481727462023257,0.447463053502172,0.43546096609032,0.391722005005319,0.446697069856297,0.490054350254875,0.4156945936136,0.398325872716308
0.379065691110217,0.508314977414556,0.477032737272722,0.488836784128439,0.447463053502172,0.432738632432969,0.383738013621715,0.462100449286681,0.496921065200781,0.419440325579223,0.408101710811145
0.379065691110217,0.508314977414556,0.477032737272722,0.488836784128439,0.4611295574914,0.432738632432969,0.383738013621715,0.462100449286681,0.496921065200781,0.419440325579223,0.408101710811145
0.393353331218812,0.494118672189978,0.47991651586735,0.507182874769686,0.4611295574914,0.430841340381074,0.372818551708249,0.477087006811589,0.491083984938585,0.42293616358035,0.429780190028676
0.391082441125832,0.494118672189978,0.47991651586735,0.507182874769686,0.4611295574914,0.430841340381074,0.372818551708249,0.477087006811589,0.491083984938585,0.42293616358035,0.429780190028676
0.391082441125832,0.494118672189978,0.47991651586735,0.507182874769686,0.446623799008543,0.430841340381074,0.372818551708249,0.477087006811589,0.491083984938585,0.42293616358035,0.429780190028676
0.391082441125832,0.504081554662747,0.506275918301574,0.498932553877504,0.446623799008543,0.419575235406587,0.403062808410353,0.467497602625264,0.503735348760816,0.427953553870347,0.413726283811983
0.391082441125832,0.504081554662747,0.506275918301574,0.498932553877504,0.433225710868742,0.419575235406587,0.403062808410353,0.467497602625264,0.503735348760816,0.427953553870347,0.413726283811983
0.384164923266618,0.512456555859469,0.49822575204734,0.504027591935509,0.433225710868742,0.393760805027704,0.384759468559576,0.46889006580771,0.498851853824283,0.418412904493418,0.40344044617825
0.384164923266618,0.512456555859469,0.49822575204734,0.504027591935509,0.433382893524907,0.393760805027704,0.384759468559576,0.46889006580771,0.498851853824283,0.418412904493418,0.40344044617825
0.376075570291612,0.503967772769224,0.476771844412449,0.494605244578375,0.433382893524907,0.403274365605404,0.397871700099063,0.462377354906267,0.493460304490808,0.399374554051589,0.37998817780654
0.376075570291612,0.503967772769224,0.476771844412449,0.494605244578375,0.417763355673561,0.403274365605404,0.397871700099063,0.462377354906267,0.493460304490808,0.399374554051589,0.37998817780654
0.356843078865958,0.493238682408757,0.457439601744944,0.482820164481263,0.417763355673561,0.399114775046394,0.408565487209574,0.46526661013873,0.481861066751081,0.385579966917396,0.400587643935135
0.356843078865958,0.493238682408757,0.457439601744944,0.482820164481263,0.425297757348143,0.399114775046394,0.408565487209574,0.46526661013873,0.481861066751081,0.385579966917396,0.400587643935135
0.346803402478268,0.495779769404469,0.446919948493256,0.491141188904773,0.425297757348143,0.402976482682542,0.409677101120507,0.466884881617512,0.484786139493752,0.420008101130611,0.376337766108872
0.347897719946189,0.505051120069895,0.480270101203198,0.518188877690102,0.426087174433902,0.371573660491766,0.420288788025099,0.512642865167186,0.480681782575119,0.426270025806126,0.397600465565021
0.372359836022773,0.493456508043967,0.470289002102393,0.515266728516377,0.430907261054836,0.375441173527008,0.417424745986252,0.49202075028979,0.485493410604405,0.428757341643228,0.372335877252216
0.361437421371247,0.484509432337956,0.485184229756052,0.507537128407796,0.440722564552839,0.383831705653618,0.397474075502511,0.51223673964254,0.490716193597787,0.422852759349436,0.447472873010712
0.371407519456479,0.496707571171959,0.476199250392498,0.479458628415807,0.41846846567921,0.382540024692039,0.386780011790214,0.494248036107905,0.484796707508798,0.429788923299039,0.43538728790908
0.369134368359941,0.489035511480518,0.477367589447773,0.499143413350613,0.439793829703009,0.385285235808188,0.382262559849127,0.484656906496564,0.480222653944459,0.446489924935588,0.441928182056037
0.356444597983477,0.475024091521911,0.461781239169733,0.499587980322357,0.424009952171174,0.365332745580119,0.387242433655126,0.471042385974093,0.468061778918483,0.432059742789386,0.422722792136249
0.350438652667013,0.482202049097919,0.465093479705595,0.481534757190149,0.419161073581917,0.376924434084483,0.388155141480397,0.45731956367759,0.461139524409849,0.433754292924497,0.439231522930017
0.36023218859844,0.495562434797528,0.45362213729822,0.47627458190087,0.421727257624668,0.346002826000733,0.400624429267401,0.475498432830097,0.450963775062755,0.446169425942024,0.411104663993489
0.36023218859844,0.495562434797528,0.45362213729822,0.47627458190087,0.400101350536862,0.346002826000733,0.400624429267401,0.475498432830097,0.450963775062755,0.446169425942024,0.411104663993489
0.352033543211735,0.492016001994892,0.477865708656401,0.465188774074328,0.400101350536862,0.37914696737527,0.384780829468512,0.476338966677378,0.461775771219314,0.43386831446229,0.430756247225948
0.353803096698618,0.493334462175101,0.500261693752926,0.485372237217588,0.403101049633905,0.388737353105861,0.390803539834562,0.489772167832231,0.481776304397492,0.449367530975066,0.455506564869186
0.353803096698618,0.493334462175101,0.500261693752926,0.485372237217588,0.402387063058376,0.388737353105861,0.390803539834562,0.489772167832231,0.481776304397492,0.449367530975066,0.455506564869186
0.377256522813895,0.496050442338208,0.506215160543259,0.463542898408308,0.402387063058376,0.374064971671127,0.379835919268076,0.476103963567465,0.481719018780814,0.459515763615422,0.432542342921914
0.392199049692987,0.503350116190955,0.506852263026401,0.454634590515073,0.41497125707968,0.380655755786059,0.355554692789776,0.459633467309402,0.479517343635073,0.459407696438398,0.417590174918152
0.389784278444577,0.485548402514063,0.4976094548042,0.450620401214086,0.402267932574564,0.395315775238651,0.369998737364272,0.44204639182178,0.466486718228084,0.463437414414339,0.423947832073379
0.394072003858117,0.475891128171623,0.485868829623521,0.448648994339648,0.407052298759485,0.391040204640823,0.362028025702531,0.43008092594659,0.446077341074156,0.467745780016062,0.42724582803655
0.39419221800625,0.490243802610484,0.487843958579129,0.511317103019337,0.407361623639095,0.383927830896021,0.358517992966027,0.48116431280387,0.459396203900147,0.453048112796316,0.435818110355584
0.422131277338656,0.486210592346465,0.49367210161029,0.502784799161871,0.407579560125662,0.402892207775477,0.373227211034654,0.501718798176878,0.463519648835864,0.451279308976581,0.428773529419262
0.422131277338656,0.486210592346465,0.49367210161029,0.502784799161871,0.40993434556985,0.402892207775477,0.373227211034654,0.501718798176878,0.463519648835864,0.451279308976581,0.428773529419262
0.431206151843268,0.511664782986086,0.487389692622574,0.494774234106675,0.40993434556985,0.409746125366759,0.392062038416629,0.495540012205957,0.474317958010328,0.446007644964622,0.405146444259341
0.431206151843268,0.511664782986086,0.487389692622574,0.494774234106675,0.416058848821824,0.409746125366759,0.392062038416629,0.495540012205957,0.474317958010328,0.446007644964622,0.405146444259341
0.430884415632837,0.501523501423864,0.504362013416471,0.47132159562583,0.416058848821824,0.391190462359358,0.412812164026695,0.495496657073717,0.470576320760621,0.434396610295505,0.410861130957821
0.443571156548625,0.481408288764363,0.5002441313532,0.466928454977166,0.41877986893306,0.39130494911391,0.417365511145619,0.498033584081654,0.490560254254624,0.432850826149239,0.404137936714929
0.430720132061553,0.482613122011891,0.480789524489213,0.475852312346321,0.42441146949363,0.37977410890232,0.395813749913591,0.502770684435018,0.487224619386696,0.442925761984641,0.406276804111332
0.430720132061553,0.482613122011891,0.480789524489213,0.475852312346321,0.422234881711925,0.37977410890232,0.395813749913591,0.502770684435018,0.487224619386696,0.442925761984641,0.406276804111332
0.445223637660143,0.492509756073194,0.483197949217606,0.483626591535486,0.422234881711925,0.377105879452734,0.392681022334645,0.502177666843769,0.48283481769607,0.446178883221996,0.407283848189692
0.445223637660143,0.492509756073194,0.483197949217606,0.483626591535486,0.417128327430197,0.377105879452734,0.392681022334645,0.502177666843769,0.48283481769607,0.446178883221996,0.407283848189692
0.445925388073031,0.502868569126014,0.479490289116437,0.477106058834778,0.417128327430197,0.380255445319675,0.391561416985633,0.475176112304798,0.482831126867578,0.428080669472836,0.413379350327223
0.444359063548711,0.499281971951483,0.483512219818027,0.464407638311994,0.406717379134063,0.380469380653289,0.402895902300893,0.474833929415318,0.503204587875543,0.437636801647796,0.379806183764822
0.444359063548711,0.499281971951483,0.483512219818027,0.464407638311994,0.425644080113526,0.380469380653289,0.402895902300893,0.474833929415318,0.503204587875543,0.437636801647796,0.379806183764822
0.432784046598531,0.540377212806232,0.504483222225639,0.492723054469068,0.425644080113526,0.421015123490333,0.465260072634154,0.497091256596478,0.525840842386883,0.464615474298695,0.389612014924604
0.436795180699304,0.518883912130347,0.498994047618135,0.467041623914156,0.422821892397866,0.43379188206461,0.436146706305716,0.478865670578699,0.50698563765828,0.44941781924599,0.383657654380525
0.441761993313563,0.516852211280927,0.487133899313569,0.477854254170051,0.432611134182333,0.429843828023397,0.434367997478459,0.481128890302349,0.482903381037947,0.46013025416557,0.398344209901616
0.448531305920144,0.505017771783843,0.497086824377478,0.466972021882491,0.435442397337035,0.424825701693246,0.414528840938264,0.483135613612625,0.483708941726364,0.44899707999456,0.396971165467389
0.448531305920144,0.505017771783843,0.497086824377478,0.466972021882491,0.438920136417803,0.424825701693246,0.414528840938264,0.483135613612625,0.483708941726364,0.44899707999456,0.396971165467389
0.44781737261554,0.488485806689199,0.48952610488793,0.463068359552871,0.438920136417803,0.414103838210357,0.414872401218013,0.46936211728363,0.480434597182755,0.444715075930126,0.398451877191188
0.44781737261554,0.488485806689199,0.48952610488793,0.463068359552871,0.438920136417803,0.406647592107574,0.414872401218013,0.46936211728363,0.480434597182755,0.444715075930126,0.398451877191188
0.44781737261554,0.488485806689199,0.48952610488793,0.463068359552871,0.44800299281378,0.406647592107574,0.414872401218013,0.46936211728363,0.480434597182755,0.444715075930126,0.398451877191188
0.433204336923854,0.501831532758513,0.501133341620169,0.467761188080235,0.44800299281378,0.406647592107574,0.420297498589702,0.459743560402584,0.485280835508582,0.431196930674444,0.391354524535599
0.433204336923854,0.501831532758513,0.501133341620169,0.467761188080235,0.448827729723013,0.406647592107574,0.420297498589702,0.459743560402584,0.485280835508582,0.431196930674444,0.391354524535599
0.425214789316523,0.497995864432737,0.502089316131612,0.456069972173917,0.448827729723013,0.401380812162681,0.418577664345504,0.425255845361958,0.478599285457537,0.442949170327655,0.390279944466378
0.425214789316523,0.497995864432737,0.502089316131612,0.456069972173917,0.438143087274384,0.401380812162681,0.418577664345504,0.425255845361958,0.478599285457537,0.442949170327655,0.390279944466378
0.428738078638633,0.519872194613003,0.521763784893405,0.492389416791174,0.438143087274384,0.420690949429857,0.413095919859413,0.465896503813263,0.52093897970344,0.454198909305237,0.38722408991303
0.421284125110742,0.503683983803686,0.499110570457863,0.459034859784914,0.440930909274406,0.431114694313538,0.407631128690743,0.457955146280366,0.495210340189598,0.451178854661424,0.411690747098673
0.424867086435179,0.487504817177179,0.518586254968786,0.449406125661167,0.440416037125787,0.419051627465434,0.390997564110508,0.426749410148479,0.495799599581678,0.439430452962079,0.403377367047151
0.424867086435179,0.487504817177179,0.518586254968786,0.449406125661167,0.445933175534132,0.419051627465434,0.390997564110508,0.426749410148479,0.495799599581678,0.439430452962079,0.403377367047151
0.424867086435179,0.487504817177179,0.518586254968786,0.449406125661167,0.445933175534132,0.419051627465434,0.390997564110508,0.426749410148479,0.495799599581678,0.428273483608968,0.403377367047151
0.449657605429504,0.493011954731467,0.505607523810037,0.447386692607372,0.445933175534132,0.433391365782922,0.397241922408202,0.440079020166148,0.504199923568805,0.428273483608968,0.405421321904863
0.449657605429504,0.493011954731467,0.505607523810037,0.447386692607372,0.439417270610189,0.433391365782922,0.397241922408202,0.440079020166148,0.504199923568805,0.428273483608968,0.405421321904863
0.463142806909034,0.498346238695568,0.515358402088976,0.460305684482073,0.439417270610189,0.434157255661113,0.431545608766584,0.477475597150283,0.513260248991571,0.429170815911154,0.40013375141545
0.463142806909034,0.498346238695568,0.515358402088976,0.460305684482073,0.439728536329805,0.434157255661113,0.431545608766584,0.477475597150283,0.513260248991571,0.429170815911154,0.40013375141545
0.464877273966629,0.48538454698188,0.493430378756529,0.465900531273177,0.439728536329805,0.428955878868558,0.427601296957394,0.455454131922007,0.496135796694447,0.418754615419768,0.391206300055664
0.44565171734411,0.526143936126955,0.520607443374461,0.48252997976382,0.419011538929393,0.429977360860477,0.441714318890023,0.48241934546361,0.514223831499519,0.418426197566848,0.396479678423155
0.44565171734411,0.526143936126955,0.520607443374461,0.48252997976382,0.443049737725494,0.429977360860477,0.441714318890023,0.48241934546361,0.514223831499519,0.418426197566848,0.396479678423155
0.44565171734411,0.526143936126955,0.520607443374461,0.48252997976382,0.443049737725494,0.429977360860477,0.441714318890023,0.48241934546361,0.514223831499519,0.436357182795681,0.396479678423155
0.444830872745355,0.542816058975117,0.552868694681786,0.469710400747514,0.443049737725494,0.419337287593094,0.437379009035218,0.511080478863312,0.516763068633601,0.436357182795681,0.41622836573117
0.444830872745355,0.542816058975117,0.552868694681786,0.469710400747514,0.42675417191133,0.419337287593094,0.437379009035218,0.511080478863312,0.516763068633601,0.436357182795681,0.41622836573117
0.445226006760728,0.516731232875508,0.539541587366674,0.465429802078801,0.42675417191133,0.425676792801111,0.421681059312633,0.493907374080484,0.512982181382295,0.436658673104257,0.404130547311662
0.445226006760728,0.516731232875508,0.539541587366674,0.465429802078801,0.437983429943353,0.425676792801111,0.421681059312633,0.493907374080484,0.512982181382295,0.436658673104257,0.404130547311662
0.475894110246562,0.506141811805731,0.521705376541467,0.453898317504603,0.437983429943353,0.43603602946179,0.435264733956116,0.462200996366994,0.518059194711685,0.447100311382964,0.422925905050195
0.475894110246562,0.506141811805731,0.521705376541467,0.453898317504603,0.43434623845885,0.43603602946179,0.435264733956116,0.462200996366994,0.518059194711685,0.447100311382964,0.422925905050195
0.471706224301212,0.490772502685669,0.500697663676401,0.453118244228359,0.43434623845885,0.457237647933941,0.424903178640485,0.465225953112051,0.492900954705836,0.476443960298433,0.383903512965653
0.492265504138316,0.490772502685669,0.500697663676401,0.453118244228359,0.43434623845885,0.457237647933941,0.424903178640485,0.465225953112051,0.492900954705836,0.476443960298433,0.383903512965653
0.492265504138316,0.490772502685669,0.500697663676401,0.453118244228359,0.443210531902444,0.457237647933941,0.424903178640485,0.465225953112051,0.492900954705836,0.476443960298433,0.383903512965653
0.492265504138316,0.514520441034659,0.510213933118064,0.45435144306712,0.443210531902444,0.455722190815125,0.431947661597792,0.484366920317202,0.500674915298473,0.476579558416756,0.441003196031604
0.492265504138316,0.514520441034659,0.510213933118064,0.45435144306712,0.438944054096871,0.455722190815125,0.431947661597792,0.484366920317202,0.500674915298473,0.476579558416756,0.441003196031604
0.488456089236762,0.514520441034659,0.510213933118064,0.45435144306712,0.438944054096871,0.455722190815125,0.431947661597792,0.484366920317202,0.500674915298473,0.476579558416756,0.441003196031604
0.488456089236762,0.486632487549682,0.506489703652379,0.450386944574552,0.438944054096871,0.453725780705009,0.418622690000883,0.482921769481672,0.490569274289002,0.457794001077559,0.429655577979679
0.48934584203043,0.486632487549682,0.506489703652379,0.450386944574552,0.442824624285785,0.453725780705009,0.418622690000883,0.482921769481672,0.490569274289002,0.457794001077559,0.429655577979679
0.48934584203043,0.495941195998085,0.514017553154631,0.45177587112236,0.442824624285785,0.458982286387215,0.401030944003846,0.497098865985959,0.502916097920017,0.458333001301773,0.455143975083926
0.477709623488523,0.490674779975625,0.512799528667,0.472184313213347,0.438537053944448,0.469591037805263,0.426046439891749,0.478786858652254,0.50892808323066,0.453556693382422,0.423936082937699
0.473944991283234,0.508715762809069,0.504952004896064,0.495207098199611,0.439420309815079,0.440965364867561,0.432314807225614,0.479653690507803,0.50464473312458,0.464059043254376,0.436835386074776
0.47064050949451,0.492572792660505,0.508238466237718,0.4898798126868,0.442081829443282,0.441203835624662,0.426920274017056,0.469449995802994,0.498105352152355,0.45776157183682,0.425789601811254
0.471157977093151,0.492572792660505,0.508238466237718,0.4898798126868,0.442081829443282,0.441203835624662,0.426920274017056,0.469449995802994,0.498105352152355,0.45776157183682,0.425789601811254
0.471157977093151,0.522551626958032,0.501051293112825,0.488787229173018,0.443683309386853,0.444193100849217,0.429745187053362,0.48783454004851,0.50673068976063,0.469035638223945,0.449956695720679
0.471067308622891,0.525097924924697,0.504594467185848,0.480502680894965,0.46789808013892,0.442429307730957,0.425356979683273,0.496853720866485,0.510376706264794,0.454313209152222,0.439502414348134
0.454685442366064,0.524597496889852,0.483744892862141,0.488854122648915,0.460731425209407,0.415882115713807,0.436604765505642,0.494378132588367,0.503794821059704,0.452616285480167,0.44036599568836
0.454685442366064,0.524597496889852,0.483744892862141,0.488854122648915,0.454240946629845,0.415882115713807,0.436604765505642,0.494378132588367,0.503794821059704,0.452616285480167,0.44036599568836
0.452813996510611,0.507806336562334,0.491363407643918,0.495195034173478,0.454240946629845,0.434660464904073,0.418121457853814,0.498307088212466,0.491133535692203,0.4590190949902,0.449864139394253
0.44065840881522,0.507806336562334,0.491363407643918,0.495195034173478,0.465073151191593,0.429531741054531,0.418121457853814,0.498307088212466,0.491133535692203,0.4590190949902,0.449864139394253
0.44065840881522,0.487562266969836,0.476257876755405,0.486714745327257,0.465073151191593,0.429531741054531,0.410581068956059,0.506248281511161,0.465777623585054,0.450010004078508,0.471904046439712
0.441939747502252,0.507406263357966,0.468752757205963,0.486074674212613,0.458068862937564,0.437240464861645,0.421954444931627,0.492052943103454,0.494923071569225,0.447628172919183,0.461585069326171
0.441939747502252,0.507406263357966,0.468752757205963,0.486074674212613,0.464637194419962,0.437240464861645,0.421954444931627,0.492052943103454,0.494923071569225,0.447628172919183,0.461585069326171
0.455589930296961,0.503955817815922,0.485000008239877,0.503878920954382,0.464637194419962,0.461151588490054,0.402737078870114,0.47473355814751,0.494886195812012,0.443440813356489,0.45091486641066
0.455589930296961,0.503955817815922,0.485000008239877,0.503878920954382,0.469872814167735,0.461151588490054,0.402737078870114,0.47473355814751,0.494886195812012,0.443440813356489,0.45091486641066
0.470789987290997,0.503955817815922,0.485000008239877,0.503878920954382,0.469872814167735,0.461151588490054,0.402737078870114,0.47473355814751,0.494886195812012,0.443440813356489,0.45091486641066
0.470789987290997,0.501043882809222,0.479696412599772,0.504811268942337,0.469872814167735,0.447702908328339,0.431051943600416,0.487000563916282,0.494054830381696,0.441997796322311,0.480419613209906
0.470789987290997,0.501043882809222,0.479696412599772,0.504811268942337,0.469872814167735,0.433485959035376,0.431051943600416,0.487000563916282,0.494054830381696,0.441997796322311,0.480419613209906
0.456938460191238,0.484189505177312,0.474008517378944,0.514481221689859,0.471811305146645,0.433485959035376,0.407233810245553,0.485231071524261,0.480246124066647,0.446956331317412,0.466941852074358
0.456938460191238,0.484189505177312,0.474008517378944,0.514481221689859,0.471811305146645,0.439300316132067,0.407233810245553,0.485231071524261,0.480246124066647,0.446956331317412,0.466941852074358
0.47608468742805,0.512502903719683,0.483463679115916,0.525665521782984,0.464620345739269,0.439300316132067,0.418669703129947,0.518760079182275,0.514027194048135,0.461590112286569,0.480124893737186
0.47608468742805,0.512502903719683,0.483463679115916,0.525665521782984,0.457411398427441,0.439300316132067,0.418669703129947,0.518760079182275,0.514027194048135,0.461590112286569,0.480124893737186
0.47608468742805,0.512502903719683,0.483463679115916,0.525665521782984,0.457411398427441,0.440583582174028,0.418669703129947,0.518760079182275,0.514027194048135,0.461590112286569,0.480124893737186
0.47507075173094,0.505195859952678,0.482939613490146,0.526249534680206,0.457411398427441,0.440583582174028,0.446691985526388,0.520173936221743,0.503591346421748,0.458973136126409,0.471486986878692
0.47507075173094,0.505195859952678,0.482939613490146,0.526249534680206,0.457411398427441,0.434892992096523,0.446691985526388,0.520173936221743,0.503591346421748,0.458973136126409,0.471486986878692
0.46679667274639,0.494274482370549,0.480266046409905,0.513031816436003,0.458079332375882,0.434892992096523,0.449140787205918,0.508121927196448,0.497688978388472,0.454311257550355,0.46155582748441
